producer_id,iteration,price,units_sold_day,revenue_day,units_sold_cum,revenue_cum,acres,annual_production_lbs,variety
6,471,0.975429807328177,0,0.0,416300,385936.1807535777,8.0,230400.0,FRESH APPLES
6,472,0.9755536630493565,2460,2399.862011101417,418760,388336.04276467906,8.0,230400.0,FRESH APPLES
6,473,0.9763295666627433,0,0.0,418760,388336.04276467906,8.0,230400.0,FRESH APPLES
6,474,0.9758901965011334,0,0.0,418760,388336.04276467906,8.0,230400.0,FRESH APPLES
6,475,0.9751424529465701,0,0.0,418760,388336.04276467906,8.0,230400.0,FRESH APPLES
6,476,0.975070974196837,3540,3451.751248656803,422300,391787.7940133359,8.0,230400.0,FRESH APPLES
6,477,0.9750447608245266,0,0.0,422300,391787.7940133359,8.0,230400.0,FRESH APPLES
6,478,0.9749032069817196,0,0.0,422300,391787.7940133359,8.0,230400.0,FRESH APPLES
6,479,0.9748121086477344,2660,2593.0002090029734,424960,394380.7942223389,8.0,230400.0,FRESH APPLES
6,480,0.9748113682960283,0,0.0,424960,394380.7942223389,8.0,230400.0,FRESH APPLES
6,481,0.9750247403256722,1780,1735.5440377796965,426740,396116.33826011856,8.0,230400.0,FRESH APPLES
6,482,0.9760043070070115,0,0.0,426740,396116.33826011856,8.0,230400.0,FRESH APPLES
6,483,0.9845422473167313,0,0.0,426740,396116.33826011856,8.0,230400.0,FRESH APPLES
6,484,0.9845894317432181,2650,2609.161994119528,429390,398725.5002542381,8.0,230400.0,FRESH APPLES
6,485,0.9846216276281903,0,0.0,429390,398725.5002542381,8.0,230400.0,FRESH APPLES
6,486,0.9568189347478558,0,0.0,429390,398725.5002542381,8.0,230400.0,FRESH APPLES
6,487,0.9206374533423279,2660,2448.8956258905923,432050,401174.39588012866,8.0,230400.0,FRESH APPLES
6,488,0.9206236239840219,0,0.0,432050,401174.39588012866,8.0,230400.0,FRESH APPLES
6,489,0.8678899041007012,0,0.0,432050,401174.39588012866,8.0,230400.0,FRESH APPLES
6,490,0.8677218020734329,2660,2308.1399935153313,434710,403482.535873644,8.0,230400.0,FRESH APPLES
6,491,0.8676109453418308,0,0.0,434710,403482.535873644,8.0,230400.0,FRESH APPLES
6,492,0.8675186176864847,0,0.0,434710,403482.535873644,8.0,230400.0,FRESH APPLES
6,493,0.8669646615921673,0,0.0,434710,403482.535873644,8.0,230400.0,FRESH APPLES
6,494,0.8666868745854215,3550,3076.738404778246,438260,406559.27427842224,8.0,230400.0,FRESH APPLES
6,495,0.8667819273673926,0,0.0,438260,406559.27427842224,8.0,230400.0,FRESH APPLES
6,496,0.8667620242148063,0,0.0,438260,406559.27427842224,8.0,230400.0,FRESH APPLES
6,497,0.8666209699929691,0,0.0,438260,406559.27427842224,8.0,230400.0,FRESH APPLES
6,498,0.8664091657163184,3540,3067.0884466357675,441800,409626.362725058,8.0,230400.0,FRESH APPLES
6,499,0.8665701038607919,0,0.0,441800,409626.362725058,8.0,230400.0,FRESH APPLES
6,500,0.8665711448549194,0,0.0,441800,409626.362725058,8.0,230400.0,FRESH APPLES
6,501,0.8933944103964113,2660,2376.429131654454,444460,412002.7918567124,8.0,230400.0,FRESH APPLES
6,502,0.9288542672020845,880,817.3917551378344,445340,412820.18361185025,8.0,230400.0,FRESH APPLES
6,503,0.929002479463665,0,0.0,445340,412820.18361185025,8.0,230400.0,FRESH APPLES
6,504,0.9291204710033776,1780,1653.8344383860122,447120,414474.0180502363,8.0,230400.0,FRESH APPLES
6,505,0.9289397606782567,0,0.0,447120,414474.0180502363,8.0,230400.0,FRESH APPLES
6,506,0.9286652487904088,0,0.0,447120,414474.0180502363,8.0,230400.0,FRESH APPLES
6,507,0.9284615687370021,2660,2469.7077728404256,449780,416943.7258230767,8.0,230400.0,FRESH APPLES
6,508,0.9281540072207664,0,0.0,449780,416943.7258230767,8.0,230400.0,FRESH APPLES
6,509,0.9281541834496353,1770,1642.8329047058544,451550,418586.5587277825,8.0,230400.0,FRESH APPLES
6,510,0.9278572937317141,0,0.0,451550,418586.5587277825,8.0,230400.0,FRESH APPLES
6,511,0.9280725405431266,0,0.0,451550,418586.5587277825,8.0,230400.0,FRESH APPLES
6,512,0.9282654683645507,2660,2469.186145849705,454210,421055.7448736322,8.0,230400.0,FRESH APPLES
6,513,0.9670886401251134,880,851.0380033100998,455090,421906.7828769423,8.0,230400.0,FRESH APPLES
6,514,0.9701665518679325,0,0.0,455090,421906.7828769423,8.0,230400.0,FRESH APPLES
6,515,0.9706592287942596,1770,1718.0668349658395,456860,423624.84971190814,8.0,230400.0,FRESH APPLES
6,516,0.9708442902610905,0,0.0,456860,423624.84971190814,8.0,230400.0,FRESH APPLES
6,517,0.9708901535079917,0,0.0,456860,423624.84971190814,8.0,230400.0,FRESH APPLES
6,518,0.9710268093007317,2660,2582.9313127399464,459520,426207.7810246481,8.0,230400.0,FRESH APPLES
6,519,0.9709006819187864,0,0.0,459520,426207.7810246481,8.0,230400.0,FRESH APPLES
6,520,0.9710429067095091,1780,1728.4563739429261,461300,427936.237398591,8.0,230400.0,FRESH APPLES
6,521,0.9710421692206942,0,0.0,461300,427936.237398591,8.0,230400.0,FRESH APPLES
6,522,0.9706276927520587,0,0.0,461300,427936.237398591,8.0,230400.0,FRESH APPLES
6,523,0.9706060240808884,0,0.0,461300,427936.237398591,8.0,230400.0,FRESH APPLES
6,524,0.9707576461397601,3540,3436.482067334751,464840,431372.71946592577,8.0,230400.0,FRESH APPLES
6,525,0.9707353004412129,0,0.0,464840,431372.71946592577,8.0,230400.0,FRESH APPLES
6,526,0.9707068453468456,0,0.0,464840,431372.71946592577,8.0,230400.0,FRESH APPLES
6,527,0.9710938872846665,0,0.0,464840,431372.71946592577,8.0,230400.0,FRESH APPLES
6,528,0.971053054897228,3540,3437.5278143361875,468380,434810.24728026194,8.0,230400.0,FRESH APPLES
6,529,0.9710331876184443,0,0.0,468380,434810.24728026194,8.0,230400.0,FRESH APPLES
6,530,0.9714355590614219,0,0.0,468380,434810.24728026194,8.0,230400.0,FRESH APPLES
6,531,0.9714362968492615,0,0.0,468380,434810.24728026194,8.0,230400.0,FRESH APPLES
6,532,0.971062072067672,3550,3447.270355840236,471930,438257.51763610216,8.0,230400.0,FRESH APPLES
6,533,0.9710626251956622,0,0.0,471930,438257.51763610216,8.0,230400.0,FRESH APPLES
6,534,0.9710618876918714,0,0.0,471930,438257.51763610216,8.0,230400.0,FRESH APPLES
6,535,0.9708683416960335,0,0.0,471930,438257.51763610216,8.0,230400.0,FRESH APPLES
6,536,0.9709921655347719,3540,3437.3122659930923,475470,441694.82990209525,8.0,230400.0,FRESH APPLES
6,537,0.9708893199710635,0,0.0,475470,441694.82990209525,8.0,230400.0,FRESH APPLES
6,538,0.9468571226137307,0,0.0,475470,441694.82990209525,8.0,230400.0,FRESH APPLES
6,539,0.9469711982027496,2660,2518.943387219314,478130,444213.7732893146,8.0,230400.0,FRESH APPLES
6,540,0.947056012865464,0,0.0,478130,444213.7732893146,8.0,230400.0,FRESH APPLES
6,541,0.9469471332538943,0,0.0,478130,444213.7732893146,8.0,230400.0,FRESH APPLES
6,542,0.946367821602145,2660,2517.338405461706,480790,446731.1116947763,8.0,230400.0,FRESH APPLES
6,543,0.9460493619595625,0,0.0,480790,446731.1116947763,8.0,230400.0,FRESH APPLES
6,544,0.9462834748939339,0,0.0,480790,446731.1116947763,8.0,230400.0,FRESH APPLES
6,545,0.9462827562091958,0,0.0,480790,446731.1116947763,8.0,230400.0,FRESH APPLES
6,546,0.9461194107330914,3550,3358.7239081024745,484340,450089.83560287877,8.0,230400.0,FRESH APPLES
6,547,0.9461186921732025,0,0.0,484340,450089.83560287877,8.0,230400.0,FRESH APPLES
6,548,0.9461138755717069,0,0.0,484340,450089.83560287877,8.0,230400.0,FRESH APPLES
6,549,0.9462788807474208,0,0.0,484340,450089.83560287877,8.0,230400.0,FRESH APPLES
6,550,0.9465229863445698,3540,3350.691371659777,487880,453440.5269745385,8.0,230400.0,FRESH APPLES
6,551,0.9469251275299773,0,0.0,487880,453440.5269745385,8.0,230400.0,FRESH APPLES
6,552,0.9468672998875025,0,0.0,487880,453440.5269745385,8.0,230400.0,FRESH APPLES
6,553,0.9468687381459172,0,0.0,487880,453440.5269745385,8.0,230400.0,FRESH APPLES
6,554,0.9469262200705967,3540,3352.1188190499124,491420,456792.6457935884,8.0,230400.0,FRESH APPLES
6,555,0.9469269392437881,0,0.0,491420,456792.6457935884,8.0,230400.0,FRESH APPLES
6,556,0.9471525268121302,0,0.0,491420,456792.6457935884,8.0,230400.0,FRESH APPLES
6,557,0.94751066306016,2660,2520.3783637400256,494080,459313.0241573285,8.0,230400.0,FRESH APPLES
6,558,0.9474694456795716,0,0.0,494080,459313.0241573285,8.0,230400.0,FRESH APPLES
6,559,0.9474455586487501,0,0.0,494080,459313.0241573285,8.0,230400.0,FRESH APPLES
6,560,0.947444839081677,2660,2520.2032719572608,496740,461833.22742928576,8.0,230400.0,FRESH APPLES
6,561,0.9474450189733018,0,0.0,496740,461833.22742928576,8.0,230400.0,FRESH APPLES
6,562,0.9474697061055743,0,0.0,496740,461833.22742928576,8.0,230400.0,FRESH APPLES
6,563,0.9474689865199156,2660,2520.2675041429757,499400,464353.4949334287,8.0,230400.0,FRESH APPLES
6,564,0.9474695262090161,0,0.0,499400,464353.4949334287,8.0,230400.0,FRESH APPLES
6,565,0.9476386482367941,1770,1677.3204073791255,501170,466030.81534080784,8.0,230400.0,FRESH APPLES
6,566,0.94764008766686,0,0.0,501170,466030.81534080784,8.0,230400.0,FRESH APPLES
6,567,0.9476386482367941,0,0.0,501170,466030.81534080784,8.0,230400.0,FRESH APPLES
6,568,0.9476393679510617,0,0.0,501170,466030.81534080784,8.0,230400.0,FRESH APPLES
6,569,0.9477271518969065,3550,3364.431389234018,504720,469395.24673004186,8.0,230400.0,FRESH APPLES
6,570,0.9477278716786371,0,0.0,504720,469395.24673004186,8.0,230400.0,FRESH APPLES
6,571,0.9477271518969065,0,0.0,504720,469395.24673004186,8.0,230400.0,FRESH APPLES
6,572,0.9477276917330609,2660,2520.955660009942,507380,471916.2023900518,8.0,230400.0,FRESH APPLES
6,573,0.9477890270420947,0,0.0,507380,471916.2023900518,8.0,230400.0,FRESH APPLES
6,574,0.9477892069990705,0,0.0,507380,471916.2023900518,8.0,230400.0,FRESH APPLES
6,575,0.9481528709036454,0,0.0,507380,471916.2023900518,8.0,230400.0,FRESH APPLES
6,576,0.9481521507991357,3540,3356.4586138289405,510920,475272.6610038807,8.0,230400.0,FRESH APPLES
6,577,0.9481526908773744,0,0.0,510920,475272.6610038807,8.0,230400.0,FRESH APPLES
6,578,0.9635294402486109,0,0.0,510920,475272.6610038807,8.0,230400.0,FRESH APPLES
6,579,0.956839851393169,0,0.0,510920,475272.6610038807,8.0,230400.0,FRESH APPLES
6,580,0.9568466023845947,3540,3387.2369724414652,514460,478659.8979763222,8.0,230400.0,FRESH APPLES
6,581,0.9567069420752421,0,0.0,514460,478659.8979763222,8.0,230400.0,FRESH APPLES
6,582,0.9567063971244075,0,0.0,514460,478659.8979763222,8.0,230400.0,FRESH APPLES
6,583,0.9567071237257134,0,0.0,514460,478659.8979763222,8.0,230400.0,FRESH APPLES
6,584,0.9567063971244075,3550,3396.3077097916466,518010,482056.20568611386,8.0,230400.0,FRESH APPLES
6,585,0.9568451125617577,0,0.0,518010,482056.20568611386,8.0,230400.0,FRESH APPLES
6,586,0.9744679238658895,0,0.0,518010,482056.20568611386,8.0,230400.0,FRESH APPLES
6,587,0.9746132424435283,0,0.0,518010,482056.20568611386,8.0,230400.0,FRESH APPLES
6,588,0.9746048515686904,3540,3450.1011745531637,521550,485506.306860667,8.0,230400.0,FRESH APPLES
6,589,0.9747246864752253,0,0.0,521550,485506.306860667,8.0,230400.0,FRESH APPLES
6,590,0.9747491089613577,0,0.0,521550,485506.306860667,8.0,230400.0,FRESH APPLES
6,591,0.9682684332451913,2660,2575.5940324322087,524210,488081.9008930992,8.0,230400.0,FRESH APPLES
6,592,0.968186576436307,0,0.0,524210,488081.9008930992,8.0,230400.0,FRESH APPLES
6,593,0.9681797367451731,0,0.0,524210,488081.9008930992,8.0,230400.0,FRESH APPLES
6,594,0.9682415774068918,0,0.0,524210,488081.9008930992,8.0,230400.0,FRESH APPLES
6,595,0.968227745207536,3550,3437.208495486753,527760,491519.10938858596,8.0,230400.0,FRESH APPLES
6,596,0.9681001888632759,0,0.0,527760,491519.10938858596,8.0,230400.0,FRESH APPLES
6,597,0.9687093407008026,0,0.0,527760,491519.10938858596,8.0,230400.0,FRESH APPLES
6,598,0.9687580774963902,2660,2576.896486140398,530420,494096.00587472634,8.0,230400.0,FRESH APPLES
6,599,0.9688925104725624,0,0.0,530420,494096.00587472634,8.0,230400.0,FRESH APPLES
6,600,0.9688926944364628,0,0.0,530420,494096.00587472634,8.0,230400.0,FRESH APPLES
6,601,0.9688572275949978,2650,2567.471653126744,533070,496663.4775278531,8.0,230400.0,FRESH APPLES
6,602,0.9996837155747428,0,0.0,533070,496663.4775278531,8.0,230400.0,FRESH APPLES
6,603,1.0001397933498255,0,0.0,533070,496663.4775278531,8.0,230400.0,FRESH APPLES
6,604,1.0001857471493856,2660,2660.494087417366,535730,499323.9716152705,8.0,230400.0,FRESH APPLES
6,605,1.0002750412811536,890,890.2447867402267,536620,500214.2164020107,8.0,230400.0,FRESH APPLES
6,606,0.9999373614450109,0,0.0,536620,500214.2164020107,8.0,230400.0,FRESH APPLES
6,607,0.9995687781390166,1770,1769.2367373060592,538390,501983.45313931676,8.0,230400.0,FRESH APPLES
6,608,0.9994847430133902,0,0.0,538390,501983.45313931676,8.0,230400.0,FRESH APPLES
6,609,0.9994776350339876,0,0.0,538390,501983.45313931676,8.0,230400.0,FRESH APPLES
6,610,0.9991482008721465,0,0.0,538390,501983.45313931676,8.0,230400.0,FRESH APPLES
6,611,0.9991085678055979,3550,3546.8354157098724,541940,505530.28855502664,8.0,230400.0,FRESH APPLES
6,612,0.9960565176679693,0,0.0,541940,505530.28855502664,8.0,230400.0,FRESH APPLES
6,613,0.9965255714970083,0,0.0,541940,505530.28855502664,8.0,230400.0,FRESH APPLES
6,614,0.9965084959059044,0,0.0,541940,505530.28855502664,8.0,230400.0,FRESH APPLES
6,615,0.9967564638269841,3540,3528.5178819475236,545480,509058.80643697415,8.0,230400.0,FRESH APPLES
6,616,0.9969550745418181,0,0.0,545480,509058.80643697415,8.0,230400.0,FRESH APPLES
6,617,0.9969931812214256,0,0.0,545480,509058.80643697415,8.0,230400.0,FRESH APPLES
6,618,0.9971205773377512,0,0.0,545480,509058.80643697415,8.0,230400.0,FRESH APPLES
6,619,0.9970980313178621,3540,3529.727030865232,549020,512588.53346783936,8.0,230400.0,FRESH APPLES
6,620,0.9970987885956291,0,0.0,549020,512588.53346783936,8.0,230400.0,FRESH APPLES
6,621,0.9970371153250813,0,0.0,549020,512588.53346783936,8.0,230400.0,FRESH APPLES
6,622,0.9970378725568426,2660,2652.120741001201,551680,515240.65420884057,8.0,230400.0,FRESH APPLES
6,623,0.9971128228387615,0,0.0,551680,515240.65420884057,8.0,230400.0,FRESH APPLES
6,624,0.9971601711928906,0,0.0,551680,515240.65420884057,8.0,230400.0,FRESH APPLES
6,625,0.9975958637466774,0,0.0,551680,515240.65420884057,8.0,230400.0,FRESH APPLES
6,626,0.9973804997709281,3550,3540.7007741867947,555230,518781.3549830274,8.0,230400.0,FRESH APPLES
6,627,0.9973812572634837,0,0.0,555230,518781.3549830274,8.0,230400.0,FRESH APPLES
6,628,0.997541480768091,0,0.0,555230,518781.3549830274,8.0,230400.0,FRESH APPLES
6,629,0.9942868961272037,2660,2644.803143698362,557890,521426.15812672576,8.0,230400.0,FRESH APPLES
6,630,0.994243550734928,0,0.0,557890,521426.15812672576,8.0,230400.0,FRESH APPLES
6,631,1.0426364843800002,0,0.0,557890,521426.15812672576,8.0,230400.0,FRESH APPLES
6,632,1.0429157024449127,2650,2763.7266114790186,560540,524189.88473820477,8.0,230400.0,FRESH APPLES
6,633,1.0424310918569384,890,927.7636717526751,561430,525117.6484099574,8.0,230400.0,FRESH APPLES
6,634,1.053574370842786,0,0.0,561430,525117.6484099574,8.0,230400.0,FRESH APPLES
6,635,1.0535525113729425,1770,1864.7879451301083,563200,526982.4363550876,8.0,230400.0,FRESH APPLES
6,636,1.0535826866543267,0,0.0,563200,526982.4363550876,8.0,230400.0,FRESH APPLES
6,637,1.0530901944443982,1780,1874.5005461110288,564980,528856.9369011986,8.0,230400.0,FRESH APPLES
6,638,1.0531404995677076,880,926.7636396195827,565860,529783.7005408182,8.0,230400.0,FRESH APPLES
6,639,1.0530580291305738,0,0.0,565860,529783.7005408182,8.0,230400.0,FRESH APPLES
6,640,1.0526081670079934,1770,1863.1164556041483,567630,531646.8169964224,8.0,230400.0,FRESH APPLES
6,641,1.0526764975043605,0,0.0,567630,531646.8169964224,8.0,230400.0,FRESH APPLES
6,642,1.0526770971208548,0,0.0,567630,531646.8169964224,8.0,230400.0,FRESH APPLES
6,643,1.0525099756997929,2660,2799.676535361449,570290,534446.4935317838,8.0,230400.0,FRESH APPLES
6,644,1.0599042275484467,0,0.0,570290,534446.4935317838,8.0,230400.0,FRESH APPLES
6,645,1.0901786186733489,1770,1929.6161550518275,572060,536376.1096868357,8.0,230400.0,FRESH APPLES
6,646,1.0906312369451285,0,0.0,572060,536376.1096868357,8.0,230400.0,FRESH APPLES
6,647,1.0907273255894798,1780,1941.494639549274,573840,538317.604326385,8.0,230400.0,FRESH APPLES
6,648,1.090327639238188,0,0.0,573840,538317.604326385,8.0,230400.0,FRESH APPLES
6,649,1.0901599383550529,0,0.0,573840,538317.604326385,8.0,230400.0,FRESH APPLES
6,650,1.0898673427176506,2660,2899.047131628951,576500,541216.6514580139,8.0,230400.0,FRESH APPLES
6,651,1.0892272983224731,0,0.0,576500,541216.6514580139,8.0,230400.0,FRESH APPLES
6,652,1.0889976408966975,0,0.0,576500,541216.6514580139,8.0,230400.0,FRESH APPLES
6,653,1.089410694963174,2650,2886.9383416524115,579150,544103.5897996663,8.0,230400.0,FRESH APPLES
6,654,1.0895009198846277,0,0.0,579150,544103.5897996663,8.0,230400.0,FRESH APPLES
6,655,1.089553478280008,1780,1939.4051913384144,580930,546042.9949910047,8.0,230400.0,FRESH APPLES
6,656,1.0895795020265966,0,0.0,580930,546042.9949910047,8.0,230400.0,FRESH APPLES
6,657,1.0904747683541671,1770,1930.140339986876,582700,547973.1353309916,8.0,230400.0,FRESH APPLES
6,658,1.0914316285918624,0,0.0,582700,547973.1353309916,8.0,230400.0,FRESH APPLES
6,659,1.0147511611549862,0,0.0,582700,547973.1353309916,8.0,230400.0,FRESH APPLES
6,660,0.9741453651149926,2660,2591.2266712058804,585360,550564.3620021974,8.0,230400.0,FRESH APPLES
6,661,0.9743865792526775,0,0.0,585360,550564.3620021974,8.0,230400.0,FRESH APPLES
6,662,0.9752741332418413,0,0.0,585360,550564.3620021974,8.0,230400.0,FRESH APPLES
6,663,0.9733021473012866,0,0.0,585360,550564.3620021974,8.0,230400.0,FRESH APPLES
6,664,0.9733038992236346,3540,3445.4958032516665,588900,554009.857805449,8.0,230400.0,FRESH APPLES
6,665,0.9729879578824081,0,0.0,588900,554009.857805449,8.0,230400.0,FRESH APPLES
6,666,0.9725355159644008,0,0.0,588900,554009.857805449,8.0,230400.0,FRESH APPLES
6,667,0.961388323098452,0,0.0,588900,554009.857805449,8.0,230400.0,FRESH APPLES
6,668,0.9612225445392117,3550,3412.3400331142016,592450,557422.1978385632,8.0,230400.0,FRESH APPLES
6,669,0.9608940719433645,0,0.0,592450,557422.1978385632,8.0,230400.0,FRESH APPLES
6,670,0.9608584749964617,0,0.0,592450,557422.1978385632,8.0,230400.0,FRESH APPLES
6,671,0.9599807808237671,2650,2543.949069182983,595100,559966.1469077462,8.0,230400.0,FRESH APPLES
6,672,0.9600665322440343,0,0.0,595100,559966.1469077462,8.0,230400.0,FRESH APPLES
6,673,0.9597670631033891,1780,1708.3853723240327,596880,561674.5322800702,8.0,230400.0,FRESH APPLES
6,674,0.9610931756409435,0,0.0,596880,561674.5322800702,8.0,230400.0,FRESH APPLES
6,675,0.9611203101517738,1770,1701.1829489686397,598650,563375.7152290388,8.0,230400.0,FRESH APPLES
6,676,0.9611208576168234,0,0.0,598650,563375.7152290388,8.0,230400.0,FRESH APPLES
6,677,0.9610350761264006,0,0.0,598650,563375.7152290388,8.0,230400.0,FRESH APPLES
6,678,0.9610358504508288,2660,2556.3553621992046,601310,565932.0705912381,8.0,230400.0,FRESH APPLES
6,679,0.9609869021899032,0,0.0,601310,565932.0705912381,8.0,230400.0,FRESH APPLES
6,680,0.9636773050796075,0,0.0,601310,565932.0705912381,8.0,230400.0,FRESH APPLES
6,681,0.9605196855088138,2660,2554.982363453445,603970,568487.0529546916,8.0,230400.0,FRESH APPLES
6,682,0.9604342692268761,0,0.0,603970,568487.0529546916,8.0,230400.0,FRESH APPLES
6,683,0.9621891087413138,1770,1703.0747224721254,605740,570190.1276771637,8.0,230400.0,FRESH APPLES
6,684,0.9621612708779143,880,846.7019183725646,606620,571036.8295955362,8.0,230400.0,FRESH APPLES
6,685,0.9028737280170632,890,803.5576179351863,607510,571840.3872134715,8.0,230400.0,FRESH APPLES
6,686,0.9002662577010603,0,0.0,607510,571840.3872134715,8.0,230400.0,FRESH APPLES
6,687,0.9000119949821036,1770,1593.0212311183234,609280,573433.4084445898,8.0,230400.0,FRESH APPLES
6,688,0.8990018178425215,0,0.0,609280,573433.4084445898,8.0,230400.0,FRESH APPLES
6,689,0.8990822556627798,0,0.0,609280,573433.4084445898,8.0,230400.0,FRESH APPLES
6,690,0.898851801041077,2660,2390.945790769265,611940,575824.3542353591,8.0,230400.0,FRESH APPLES
6,691,0.8988920377084075,0,0.0,611940,575824.3542353591,8.0,230400.0,FRESH APPLES
6,692,0.898917747022929,0,0.0,611940,575824.3542353591,8.0,230400.0,FRESH APPLES
6,693,0.8988821588255678,2660,2391.02654247601,614600,578215.3807778351,8.0,230400.0,FRESH APPLES
6,694,0.8987561890820697,0,0.0,614600,578215.3807778351,8.0,230400.0,FRESH APPLES
6,695,0.8991813096397775,0,0.0,614600,578215.3807778351,8.0,230400.0,FRESH APPLES
6,696,0.8991894736391904,2660,2391.8439998802464,617260,580607.2247777154,8.0,230400.0,FRESH APPLES
6,697,0.8991001552943524,0,0.0,617260,580607.2247777154,8.0,230400.0,FRESH APPLES
6,698,0.8994519601805193,0,0.0,617260,580607.2247777154,8.0,230400.0,FRESH APPLES
6,699,0.8997992400869921,2660,2393.465978631399,619920,583000.6907563468,8.0,230400.0,FRESH APPLES
6,700,0.8991199205942358,0,0.0,619920,583000.6907563468,8.0,230400.0,FRESH APPLES
6,701,0.8991803555157319,0,0.0,619920,583000.6907563468,8.0,230400.0,FRESH APPLES
6,702,0.8991808676990796,2660,2391.821108079552,622580,585392.5118644263,8.0,230400.0,FRESH APPLES
6,703,0.8992746014561717,0,0.0,622580,585392.5118644263,8.0,230400.0,FRESH APPLES
6,704,0.8992747722016995,0,0.0,622580,585392.5118644263,8.0,230400.0,FRESH APPLES
6,705,0.8992754551847191,2650,2383.0799562395055,625230,587775.5918206659,8.0,230400.0,FRESH APPLES
6,706,0.899297001059961,0,0.0,625230,587775.5918206659,8.0,230400.0,FRESH APPLES
6,707,0.8992975133097513,0,0.0,625230,587775.5918206659,8.0,230400.0,FRESH APPLES
6,708,0.8992947387144079,2660,2392.124004980325,627890,590167.7158256462,8.0,230400.0,FRESH APPLES
6,709,0.8992961047117609,0,0.0,627890,590167.7158256462,8.0,230400.0,FRESH APPLES
6,710,0.899323308971641,0,0.0,627890,590167.7158256462,8.0,230400.0,FRESH APPLES
6,711,0.8721574347022357,0,0.0,627890,590167.7158256462,8.0,230400.0,FRESH APPLES
6,712,0.8603510019471149,3550,3054.2460569122577,631440,593221.9618825584,8.0,230400.0,FRESH APPLES
6,713,0.8606473075507086,0,0.0,631440,593221.9618825584,8.0,230400.0,FRESH APPLES
6,714,0.8604078761782112,0,0.0,631440,593221.9618825584,8.0,230400.0,FRESH APPLES
6,715,0.8602220123067937,2660,2288.1905527360714,634100,595510.1524352945,8.0,230400.0,FRESH APPLES
6,716,0.8605950530533447,0,0.0,634100,595510.1524352945,8.0,230400.0,FRESH APPLES
6,717,0.8604468225919538,1770,1522.9908759877583,635870,597033.1433112823,8.0,230400.0,FRESH APPLES
6,718,0.8528619959902867,0,0.0,635870,597033.1433112823,8.0,230400.0,FRESH APPLES
6,719,0.8524109814991834,820,698.9770048293303,636690,597732.1203161116,8.0,230400.0,FRESH APPLES
6,720,0.8523783771656708,0,0.0,636690,597732.1203161116,8.0,230400.0,FRESH APPLES
6,721,0.8522046521831788,2720,2317.9966539382463,639410,600050.1169700498,8.0,230400.0,FRESH APPLES
6,722,0.852487740944672,0,0.0,639410,600050.1169700498,8.0,230400.0,FRESH APPLES
6,723,0.8526468729985979,0,0.0,639410,600050.1169700498,8.0,230400.0,FRESH APPLES
6,724,0.8516533739660173,2660,2265.397974749606,642070,602315.5149447994,8.0,230400.0,FRESH APPLES
6,725,0.851717131006855,0,0.0,642070,602315.5149447994,8.0,230400.0,FRESH APPLES
6,726,0.8522216123630669,0,0.0,642070,602315.5149447994,8.0,230400.0,FRESH APPLES
6,727,0.8522209651165678,0,0.0,642070,602315.5149447994,8.0,230400.0,FRESH APPLES
6,728,0.852221450551313,3550,3025.386149457161,645620,605340.9010942566,8.0,230400.0,FRESH APPLES
6,729,0.8521545797777224,0,0.0,645620,605340.9010942566,8.0,230400.0,FRESH APPLES
6,730,0.8521798634688876,0,0.0,645620,605340.9010942566,8.0,230400.0,FRESH APPLES
6,731,0.8521748883846803,2650,2258.263454219403,648270,607599.164548476,8.0,230400.0,FRESH APPLES
6,732,0.8523545803816784,0,0.0,648270,607599.164548476,8.0,230400.0,FRESH APPLES
6,733,0.8524184283183374,1780,1517.3048024066404,650050,609116.4693508827,8.0,230400.0,FRESH APPLES
6,734,0.8534397769312612,0,0.0,650050,609116.4693508827,8.0,230400.0,FRESH APPLES
6,735,0.8532797161664748,1770,1510.3050976146603,651820,610626.7744484973,8.0,230400.0,FRESH APPLES
6,736,0.8532463749111807,0,0.0,651820,610626.7744484973,8.0,230400.0,FRESH APPLES
6,737,0.8532935704841688,1770,1510.3296197569787,653590,612137.1040682544,8.0,230400.0,FRESH APPLES
6,738,0.8532453188636958,0,0.0,653590,612137.1040682544,8.0,230400.0,FRESH APPLES
6,739,0.8518344089172494,1770,1507.7469037835315,655360,613644.8509720379,8.0,230400.0,FRESH APPLES
6,740,0.8515003847573339,0,0.0,655360,613644.8509720379,8.0,230400.0,FRESH APPLES
6,741,0.8514146965453766,0,0.0,655360,613644.8509720379,8.0,230400.0,FRESH APPLES
6,742,0.852171668222114,2660,2266.776637470823,658020,615911.6276095087,8.0,230400.0,FRESH APPLES
6,743,0.8521956899321516,0,0.0,658020,615911.6276095087,8.0,230400.0,FRESH APPLES
6,744,0.8520861902971315,0,0.0,658020,615911.6276095087,8.0,230400.0,FRESH APPLES
6,745,0.8522600673594702,2660,2267.011779176191,660680,618178.6393886849,8.0,230400.0,FRESH APPLES
6,746,0.9293733755254001,0,0.0,660680,618178.6393886849,8.0,230400.0,FRESH APPLES
6,747,0.8373019863285261,1770,1482.0245158014914,662450,619660.6639044863,8.0,230400.0,FRESH APPLES
6,748,0.8373352403507092,0,0.0,662450,619660.6639044863,8.0,230400.0,FRESH APPLES
6,749,0.8371239257730649,1770,1481.7093486183248,664220,621142.3732531046,8.0,230400.0,FRESH APPLES
6,750,0.8367626257850742,0,0.0,664220,621142.3732531046,8.0,230400.0,FRESH APPLES
